x-before,y-before,z-before
54.04123,-41.422962,562.15894
51.748863,-40.466652,562.5426
49.95898,-38.048737,561.90546
48.16911,-35.61239,562.2478
94.20637,-16.71674,564.9117
97.18003,-16.829214,565.7099
100.09803,-16.940626,566.6543
102.961975,-17.022747,567.69305
105.78248,-17.090883,568.78534
108.54477,-17.186924,569.991
111.23429,-17.325968,571.32275
113.892105,-17.485844,572.67377
116.439545,-17.724733,574.1058
119.06009,-7.816476,580.154
119.48996,-10.928006,579.5605
119.78797,-13.764635,578.3956
120.32921,-16.5503,577.2252
118.79224,-18.033901,575.6133
120.82115,-6.261368,581.4749
42.40768,-28.092457,566.4998
43.8828,-26.080162,565.74524
44.343998,-28.919296,564.76086
123.23079,-6.4585114,582.5481
45.4385,-23.79525,565.3716
125.88468,-6.4569917,583.61536
128.73485,-6.3214097,584.5665
131.66579,-6.2306757,585.2451
134.6111,-6.1509285,585.60315
137.52898,-6.0435047,585.52014
140.36215,-5.9028196,585.0069
143.17111,-5.8371797,584.2639
46.43226,-30.105438,563.0557
145.90607,-5.8420763,583.20074
148.42351,-5.843789,581.722
151.0043,-6.034131,580.4157
153.50246,-6.1884685,578.8956
155.93181,-6.311325,577.20123
158.2473,-6.3931565,575.3732
160.43951,-6.5052905,573.4301
162.44807,-6.8800793,571.27386
164.10933,-7.140745,569.1446
165.39452,-7.115694,566.9628
46.170086,-26.727646,563.747
47.01337,-21.280495,565.41846
48.442284,-18.62065,566.03754
50.887672,-17.595367,565.4677
53.70752,-16.620272,565.4331
56.564697,-16.17687,565.3209
59.40599,-15.93619,565.0854
62.24548,-15.818698,564.7388
65.10806,-15.821161,564.3198
68.00277,-15.920237,563.8396
70.94601,-16.082392,563.33167
73.93858,-16.275589,562.8267
76.995094,-16.442917,562.345
80.112404,-16.626316,561.97864
83.280045,-16.762114,561.67346
86.42732,-17.463684,561.9624
89.63307,-17.976774,562.2196
47.747967,-24.056612,563.4363
49.533504,-20.843782,563.9572
52.483974,-19.097445,563.8872
55.34185,-18.446177,563.77625
58.127865,-18.039894,563.5478
60.89208,-17.788792,563.2214
63.659035,-17.687649,562.8329
66.455986,-17.718784,562.3785
69.309685,-17.86911,561.8988
72.23208,-18.059706,561.3734
75.23965,-18.266987,560.87036
78.327896,-18.450443,560.4112
81.50993,-18.617697,560.0472
84.76928,-18.910564,559.8685
87.976204,-19.692915,560.3449
92.81476,-18.477423,562.8145
91.26488,-20.313189,560.8818
95.95019,-18.814445,563.625
98.98618,-19.001268,564.59595
101.93545,-19.140215,565.6849
104.793526,-19.277906,566.88184
107.60496,-19.384352,568.1144
110.32364,-19.550354,569.50757
113.047104,-19.711689,570.9
115.72369,-19.974588,572.4484
118.31276,-20.295492,574.2434
121.60994,-9.0394535,581.15405
124.35729,-9.14466,582.2045
127.31572,-8.867213,583.3202
130.27351,-8.700779,584.11804
133.19946,-8.600188,584.57874
136.07211,-8.522681,584.734
138.85799,-8.36605,584.39465
141.57265,-8.172317,583.7999
144.3073,-8.138123,583.0017
146.85854,-8.2090435,581.76184
149.30533,-8.428,580.4684
151.75624,-8.603483,579.0501
154.21849,-8.738942,577.4788
156.67154,-8.935261,575.8149
158.9247,-9.044084,573.97736
161.08095,-9.135894,571.98627
162.96294,-9.807916,569.3068
164.71416,-9.502462,566.8992
164.41858,-12.089425,566.872
163.95764,-14.925911,566.62
163.11482,-17.562704,566.3627
162.13188,-20.131626,566.08466
161.26364,-22.7722,566.14075
159.92302,-25.292616,566.8613
159.28215,-27.668978,566.82306
157.64832,-29.408556,567.71606
155.91591,-31.188623,568.6074
154.11964,-32.956215,569.44745
152.19945,-34.737774,570.07623
150.14722,-36.496433,570.6842
147.83731,-38.18677,570.8911
145.43405,-39.81378,570.9821
142.98749,-41.427563,570.98425
140.51923,-42.995743,570.70856
138.02147,-44.531803,570.38605
135.49745,-46.03318,570.07385
132.94073,-47.422096,569.682
130.49747,-48.90178,569.17596
127.547966,-48.32346,568.5977
122.52258,-11.849905,580.4521
162.71162,-13.02875,568.78424
161.52698,-11.53092,570.7626
159.59459,-11.733514,572.6439
157.43922,-11.669702,574.4329
154.98636,-11.344563,576.17505
161.98453,-15.764441,568.6406
160.76303,-14.057122,570.92126
161.18254,-18.364424,568.4227
159.98672,-16.636503,570.7434
160.32323,-20.85987,568.1422
159.18716,-19.358694,570.30853
159.55312,-23.167376,568.0631
158.30426,-21.9329,569.991
157.80203,-24.52672,569.23663
156.08455,-23.19544,571.2506
152.46426,-11.19969,577.72327
158.43045,-14.529233,572.8988
157.83002,-17.702103,572.2185
156.85614,-20.461252,571.8662
155.8272,-13.951369,574.9274
156.37321,-16.306252,573.8447
155.2259,-18.854334,573.6439
153.26627,-13.808427,576.4633
153.98483,-16.572775,575.18756
122.3562,-14.765602,578.99097
149.91566,-11.078254,579.10535
147.60541,-10.934611,580.5398
145.30928,-10.538629,581.72797
142.69249,-10.416856,582.6783
140.10425,-10.68852,583.19116
137.46017,-10.888002,583.6495
134.69221,-10.99626,583.8197
131.83931,-11.018652,583.4719
128.87808,-11.150854,582.9548
125.818115,-11.354597,581.9449
124.89846,-13.690279,580.56995
150.61603,-13.6889105,577.82825
151.57199,-16.325836,576.52795
127.73813,-13.510997,581.6823
130.60861,-13.383822,582.2872
133.4299,-13.375236,582.6884
136.21072,-13.389307,582.7282
138.87068,-13.291368,582.3823
141.40067,-13.061261,581.95935
143.67378,-12.526316,581.4656
147.88158,-13.655312,579.02313
148.63335,-16.123463,577.8169
94.529686,-20.795843,561.65015
97.723816,-21.117704,562.6031
100.77195,-21.350178,563.7555
103.712715,-21.51484,564.98267
106.56754,-21.653852,566.29895
109.337814,-21.79801,567.7006
112.07413,-21.94526,569.14734
114.78354,-22.17022,570.736
117.44718,-22.487259,572.52576
145.66919,-16.577705,579.03345
143.28607,-15.140066,580.44305
140.59161,-15.721142,580.98126
137.86542,-15.855746,581.42084
135.0632,-15.774279,581.6853
132.24974,-15.702993,581.5256
129.51628,-15.7267885,581.0142
126.887115,-15.861498,580.27484
124.49575,-16.096848,579.30585
122.78948,-17.80448,577.7909
121.10615,-19.918964,576.0518
120.13507,-22.638008,574.3665
152.48077,-19.4981,574.94183
150.02798,-18.42431,576.4961
147.43663,-19.013605,577.51514
155.59529,-28.527468,569.54834
155.61978,-25.872686,570.4199
153.61247,-30.187098,570.35175
151.65518,-31.893099,570.9016
149.60736,-33.63899,571.152
147.44115,-35.413776,571.3343
145.11272,-37.028893,571.34705
142.71867,-38.592964,571.2865
153.50699,-27.400848,571.43335
151.37436,-28.997725,572.22186
149.25003,-30.683233,572.28204
147.03987,-32.594486,571.9386
144.75468,-34.262398,571.8967
142.40994,-35.821907,571.8094
140.27908,-40.129948,571.087
140.0125,-37.33649,571.59265
137.79147,-41.665363,570.74255
135.22755,-43.216946,570.4635
132.53967,-44.739277,570.0825
129.7832,-46.28816,569.3734
137.56367,-38.85034,571.27386
135.03615,-40.404194,570.9653
132.37544,-41.983627,570.5079
129.54497,-43.61501,569.7216
154.30632,-21.553455,573.07874
153.70882,-24.482868,572.26404
151.90431,-22.769243,574.1342
149.77339,-21.109749,575.7551
151.51268,-26.024189,573.4286
147.08243,-22.00193,576.6371
149.39825,-24.187227,574.9423
148.89845,-27.389162,573.6146
146.78561,-29.867048,573.11707
144.43123,-31.529135,572.8273
142.1047,-33.092716,572.63654
139.74268,-34.626648,572.41736
137.32352,-36.109833,572.06433
134.86331,-37.56524,571.51355
132.33429,-39.10612,571.02405
129.73058,-40.679405,570.2171
146.80807,-24.9677,575.6026
146.275,-27.523556,574.5362
144.1157,-28.930977,574.2728
141.84943,-30.400232,573.86896
139.5341,-31.99178,573.5784
137.11488,-33.496296,573.1742
134.63683,-34.863144,572.51324
132.16939,-36.270462,571.8404
129.73927,-37.717274,570.94836
48.304405,-32.015804,561.40063
48.46123,-27.813686,561.6863
49.84004,-24.208895,561.8471
51.614994,-21.612648,562.4914
54.235966,-20.971653,562.3488
56.93775,-20.410286,562.13745
59.658157,-20.024406,561.88477
62.37566,-19.82485,561.5718
65.0864,-19.755455,561.143
67.83644,-19.812471,560.64886
70.65585,-19.958117,560.09705
73.57026,-20.190868,559.575
76.59116,-20.422743,559.08606
79.717735,-20.616318,558.6557
82.928955,-20.726164,558.1841
86.23175,-21.378323,558.4741
89.56659,-22.139599,559.04126
92.9482,-22.778048,559.765
96.26562,-23.263441,560.7255
99.47762,-23.600506,561.84326
102.51544,-23.821898,563.0908
105.447655,-23.944174,564.4273
108.300316,-24.068497,565.862
111.03331,-24.228308,567.39453
113.76142,-24.329903,568.92316
116.44949,-24.606255,570.7482
119.140656,-24.966673,572.6053
50.663998,-34.732403,560.27747
50.493675,-30.588314,559.9907
51.195515,-26.913002,560.3383
52.723953,-23.806923,561.0796
55.601547,-23.065134,560.87177
58.40974,-22.47722,560.66614
61.144543,-22.081367,560.34814
63.83762,-21.912518,559.99493
66.522545,-21.901024,559.55585
69.23618,-22.01279,559.0345
72.025375,-22.211565,558.4694
74.947334,-22.49873,557.98376
77.99011,-22.738007,557.481
81.14562,-22.90347,556.9871
84.459595,-23.075151,556.61444
87.763855,-23.958336,557.2536
91.18376,-24.712013,557.96454
94.63649,-25.366064,558.86194
97.96145,-25.843555,559.99866
101.19294,-26.178333,561.1459
104.176254,-26.338558,562.57135
107.147766,-26.341381,564.0219
109.9763,-26.510626,565.53326
112.665886,-26.587805,567.1181
115.378456,-26.627777,568.9087
118.1405,-26.990118,570.7613
52.549957,-38.19237,560.8892
55.518566,-39.38687,560.6042
58.520138,-40.454185,560.11694
61.446552,-41.39198,559.60913
64.3338,-42.29876,559.1983
67.27024,-43.23649,558.90424
70.08232,-44.313324,558.57153
72.99744,-45.36074,558.3546
75.93879,-46.436226,558.20374
78.81495,-47.501926,558.0415
81.67525,-48.649193,558.014
84.40126,-49.800945,558.12036
87.09481,-50.245796,559.12897
89.90447,-50.52457,560.11816
92.7234,-50.56596,560.9258
95.54539,-50.555767,561.698
98.391884,-50.55117,562.4138
101.23673,-50.46513,563.16986
104.09291,-50.3732,563.87274
106.94904,-50.27896,564.52325
109.76459,-50.108253,565.2519
112.583084,-49.928566,565.92834
115.41724,-49.66942,566.5508
118.38229,-49.37016,566.9128
121.50002,-48.89182,567.14636
124.64469,-48.34618,567.8605
126.49705,-45.467655,568.7961
126.97995,-42.307983,569.3433
127.29698,-39.25971,569.93976
53.020786,-32.82621,559.29285
53.261417,-29.245451,559.4845
54.254097,-26.035192,559.99445
57.161816,-25.14728,559.59174
59.94724,-24.511236,559.2218
62.65015,-24.16742,558.8573
65.31356,-24.01831,558.4156
67.96298,-24.112192,557.95734
70.62232,-24.340002,557.4693
73.383156,-24.5665,556.90405
76.32394,-24.834007,556.3468
79.38976,-25.155413,555.91113
82.54006,-25.362322,555.48566
85.85577,-25.714558,555.45483
89.27933,-26.6751,556.2579
56.145172,-28.095255,558.93384
55.512222,-31.217756,558.6966
58.961514,-27.267672,558.49994
61.595966,-26.735323,558.0853
64.229576,-26.418016,557.67194
66.84254,-26.416756,557.1545
69.37387,-26.67234,556.58685
71.96165,-26.90753,556.1209
74.705894,-27.066982,555.53174
77.67856,-27.424555,554.9707
80.70189,-27.838142,554.51526
83.72891,-27.995401,554.0439
87.06702,-28.359793,554.5955
55.93674,-34.5571,558.65564
57.21182,-37.5744,559.156
60.344105,-38.495068,558.42786
63.245377,-39.325916,557.89325
66.23171,-40.40963,557.48474
69.207596,-41.30607,557.03046
71.93991,-42.46875,556.84735
74.99991,-43.63925,556.6104
77.87956,-44.56545,556.3385
80.863014,-45.802723,556.2427
83.771614,-46.849102,556.06476
86.36118,-47.659096,557.00354
89.08642,-48.26355,558.2947
91.85438,-48.44188,559.01855
94.60255,-48.46178,559.8328
97.370186,-48.480392,560.63806
100.1621,-48.40296,561.4848
103.001854,-48.336983,562.1997
105.819016,-48.194397,562.9341
108.61972,-48.028675,563.65173
111.4117,-47.856224,564.33514
114.21437,-47.658596,564.9659
117.02174,-47.286217,565.7704
119.949455,-46.77704,566.669
123.10466,-46.15437,567.67316
124.1354,-43.471,568.2789
59.109615,-35.658115,557.8803
57.801197,-32.90042,557.9738
58.273098,-30.163502,558.1021
60.8204,-29.695137,557.5827
63.19914,-29.044832,557.137
65.7614,-28.803774,556.57935
68.17853,-29.239534,556.0433
70.60567,-29.526854,555.44147
73.176254,-29.641542,554.9768
75.938354,-29.737469,554.57605
60.272335,-32.898796,557.2592
62.564724,-32.348064,556.75
64.66131,-31.218378,556.4277
66.82137,-31.920431,555.9096
69.225136,-32.419937,555.3938
71.72967,-32.626293,554.85394
74.3476,-32.563206,554.3735
62.2209,-35.95516,557.11835
64.76117,-34.25863,556.3527
67.413956,-35.122555,555.6741
65.278595,-37.336117,556.65027
68.32554,-38.24585,556.1609
71.45722,-38.90957,555.5578
70.173965,-35.703598,555.0864
73.0092,-35.699924,554.5347
74.79527,-38.260715,554.5274
73.927826,-40.91538,555.53217
76.89003,-41.212395,554.8853
80.005905,-42.880344,554.8321
83.085945,-43.856762,554.4905
92.70942,-27.392918,557.1251
90.68518,-29.568626,555.36945
78.9296,-30.36681,553.95667
77.05102,-32.38917,553.92224
76.09702,-35.144978,553.9064
77.78553,-37.512085,553.72986
79.47074,-39.890636,553.964
81.694145,-30.984715,553.4344
84.68368,-30.784294,553.05597
87.828476,-30.772223,554.01306
82.17779,-40.62541,553.57635
80.96334,-37.069492,553.1713
79.54358,-34.040115,553.3601
82.95374,-34.126507,552.81006
86.506676,-33.165054,552.90784
83.79572,-38.001804,552.6648
85.664825,-35.82505,552.6651
85.21186,-41.430717,553.2846
86.91215,-38.589752,553.2194
86.27682,-44.51694,554.7736
88.41489,-46.052128,556.4102
91.01146,-46.08186,557.1966
93.69126,-46.203766,557.985
96.41112,-46.31118,558.8224
99.15228,-46.329727,559.72705
101.954865,-46.302345,560.53845
104.7422,-46.140938,561.34467
107.5159,-45.95382,562.09937
110.281044,-45.762375,562.821
113.03284,-45.531254,563.55634
115.792625,-45.26309,564.3319
118.41458,-44.716064,565.65765
121.10654,-44.17091,567.1991
88.1615,-41.40478,554.18085
89.6062,-43.711018,555.423
92.58995,-43.66165,556.2919
95.38286,-43.842346,557.14825
98.131584,-44.040577,558.06165
100.915794,-44.13759,559.0154
103.680176,-44.032578,559.87775
106.42364,-43.823883,560.69574
109.17353,-43.642704,561.40326
111.82217,-43.34139,562.3742
114.50625,-43.01136,563.2575
116.99272,-42.592842,564.6033
119.36318,-42.109577,566.2897
121.98107,-41.557938,567.71875
124.696495,-40.61667,568.876
96.232796,-28.070671,558.19183
99.49133,-28.50083,559.33435
102.79392,-28.846737,560.667
105.90702,-28.672396,562.2393
108.78339,-28.721947,563.71576
111.626976,-28.959051,565.2612
114.45669,-28.641588,566.9342
116.99896,-28.784225,568.89264
89.68847,-32.788174,554.1486
88.49314,-35.660107,553.4576
89.925095,-38.460434,554.02936
91.386116,-35.515125,554.3649
91.346016,-41.152287,554.8197
94.32509,-41.079224,555.75287
97.06537,-41.384617,556.6574
99.90464,-41.823555,557.6338
102.63394,-41.784805,558.628
105.38826,-41.701817,559.3008
108.02863,-41.391293,560.2949
110.59373,-41.092346,561.38245
113.141624,-40.76448,562.5127
115.66358,-40.349438,563.7219
117.86473,-39.941322,565.4274
120.07766,-39.498543,567.1156
122.56082,-38.932426,568.3593
92.960815,-38.34434,554.8732
95.9761,-38.201996,555.84863
98.898125,-39.224415,556.798
101.62022,-39.34752,557.7177
104.27285,-39.250626,558.6224
106.82431,-39.0429,559.5967
109.33897,-38.766167,560.6514
111.749504,-38.503895,561.97064
114.18739,-38.159603,563.24805
116.4504,-37.76057,564.82153
118.62738,-37.276394,566.50543
120.78229,-36.84309,568.0787
125.06558,-37.775085,569.58514
123.081406,-36.44631,569.0265
94.20428,-35.45716,555.2532
92.49723,-32.450874,555.1022
94.17637,-29.981197,556.4895
95.185234,-32.609306,556.1044
96.874916,-34.574764,556.23047
98.3633,-36.580738,556.6218
100.67913,-36.656265,557.42316
103.17099,-36.709774,558.2682
105.62049,-36.559452,559.34766
108.03838,-36.316986,560.34607
110.41966,-36.178413,561.5025
112.705376,-35.989758,562.9836
115.07874,-35.614864,564.3763
117.30893,-35.17577,566.04736
119.572426,-34.62615,568.0178
122.09138,-34.249912,569.47217
97.57768,-30.990145,557.4633
99.38337,-33.67434,557.3469
101.88477,-34.030163,558.2572
104.38824,-34.054768,559.3191
106.69606,-33.749043,560.4677
109.0181,-33.671375,561.6209
111.25004,-33.76364,562.83856
113.61428,-33.526295,564.1573
100.636734,-31.06301,558.6716
103.00786,-31.701588,559.5255
105.17227,-31.15291,560.725
107.62091,-31.105812,561.9728
110.013916,-31.13729,563.20746
112.13469,-31.52371,564.1199
114.024475,-30.916695,565.50726
115.802734,-33.097034,565.7
116.24787,-30.797153,567.10626
118.10245,-32.835155,567.5952
120.77614,-32.067436,569.93024
118.43573,-30.838701,568.877
119.75121,-29.431444,570.69653
120.960625,-27.472908,572.3592
121.96141,-25.210436,573.9596
122.8651,-22.663393,575.5351
124.03117,-20.355787,577.11835
125.60869,-18.26241,578.7005
128.26974,-18.140919,579.7305
131.04405,-17.949692,580.2189
133.85487,-18.103409,580.7663
136.75984,-18.255436,580.5234
139.73383,-18.44103,580.0275
142.6349,-18.014677,579.601
144.70135,-19.957157,578.3221
144.28427,-22.968805,577.10516
144.10654,-25.978825,575.76544
141.6046,-21.17982,578.5547
138.38588,-20.853086,579.2978
135.38197,-20.468533,579.7101
132.46423,-20.212578,579.57025
129.64651,-20.222631,578.9413
126.880104,-20.462626,578.1539
125.635376,-22.760029,576.5703
124.67648,-25.284813,575.0777
141.7985,-27.611675,575.5051
139.47185,-29.349749,575.05
137.02226,-30.937714,574.4772
134.47592,-32.320625,573.75195
131.90233,-33.581932,572.9542
129.48248,-34.852013,571.9993
127.25277,-36.239487,570.8092
124.83973,-34.860252,570.34454
141.77051,-24.488424,577.03076
139.2348,-23.500185,577.9122
139.44632,-26.473671,576.4588
137.0353,-28.321955,575.8194
134.45627,-29.83264,575.0036
137.00725,-25.65106,577.22516
136.49141,-22.994377,578.5275
133.78316,-22.476183,578.8115
130.97992,-22.258028,578.28467
128.297,-22.655598,577.6435
134.51022,-24.948313,577.61804
132.236,-24.139576,577.62445
129.88448,-24.649197,576.8928
127.312546,-25.128002,576.11505
134.53304,-27.421413,576.3688
132.04597,-26.352312,576.5462
131.81046,-28.739508,575.4544
131.75087,-31.087526,574.17
126.75727,-33.32787,571.9109
129.03139,-32.152058,573.2246
128.93307,-29.708406,574.51294
129.37308,-27.153494,575.69684
126.64885,-27.74276,574.63
125.95178,-30.490412,573.1178
123.91441,-27.834343,573.4685
123.89682,-32.361023,571.246
157.55208,-26.82051,568.4524
122.66988,-30.02469,571.8675
145.63849,-13.375707,580.21277
53.958645,-36.22518,559.668
21.565798,-2.5417514,580.5024
19.179033,-3.1259449,582.2435
16.764946,-3.786311,583.9268
14.595668,-4.85917,585.72943
13.398581,-5.522184,588.19745
12.930385,-5.542595,591.1637
12.46618,-5.562274,594.13904
12.106942,-5.566319,597.12994
11.786936,-5.5651994,600.12396
11.521935,-5.563912,603.1242
11.357998,-5.552309,606.13104
11.409651,-5.5154815,609.1416
11.756321,-5.4671044,612.1275
12.458332,-5.3828664,615.05634
13.347651,-5.2981725,617.9334
14.693534,-5.1878734,620.62177
16.081444,-5.0811815,623.29175
17.488117,-4.977393,625.9531
18.922827,-4.878483,628.59955
20.409924,-4.7833023,631.2159
22.01574,-4.6807804,633.75903
23.872864,-4.559896,636.12756
25.811554,-4.445542,638.42865
27.806719,-4.3391833,640.6803
30.084635,-4.3292894,642.6159
32.539207,-4.381299,644.35913
35.030724,-4.431528,646.0468
37.620663,-4.4793873,647.5847
40.21013,-4.527082,649.122
42.871593,-4.5728993,650.53125
45.542637,-4.6184473,651.9224
48.243965,-4.663019,653.25305
50.967487,-4.70686,654.5386
53.70445,-4.750722,655.795
56.460922,-4.7951536,657.00836
59.226788,-4.839864,658.2001
62.02575,-4.8831635,659.31177
64.84355,-4.925592,660.3745
67.69194,-4.9646306,661.3506
70.57231,-4.999496,662.2279
73.47624,-5.031237,663.026
76.39589,-5.061171,663.76324
79.34497,-5.0873575,664.3746
82.29704,-5.113277,664.9733
85.28011,-5.134417,665.37744
88.27011,-5.154599,665.7406
91.27004,-5.1703057,665.97034
94.280945,-5.181893,666.0444
97.29195,-5.1882334,666.0589
100.301346,-5.1762233,665.9351
103.30532,-5.15151,665.71857
106.30978,-5.1267443,665.5055
109.31493,-5.1018276,665.3027
112.32033,-5.0768456,665.10443
115.32316,-5.0522494,664.87476
118.32103,-5.028761,664.5836
